,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,gfcc_mean_0,gfcc_var_0,gfcc_mean_1,gfcc_var_1,gfcc_mean_2,gfcc_var_2,gfcc_mean_3,gfcc_var_3,gfcc_mean_4,gfcc_var_4,gfcc_mean_5,gfcc_var_5,gfcc_mean_6,gfcc_var_6,gfcc_mean_7,gfcc_var_7,gfcc_mean_8,gfcc_var_8,gfcc_mean_9,gfcc_var_9,gfcc_mean_10,gfcc_var_10,gfcc_mean_11,gfcc_var_11,gfcc_mean_12,gfcc_var_12,pitch_mean,pitch_var,pitch_median,gender
861,-809.4106,15835.3379,138.5025,2682.3008,1.335,1616.3077,54.4012,568.1378,-14.7757,966.4744,15.5136,801.7401,-24.9823,723.5673,4.3634,237.2416,-10.3062,347.2178,6.4971,153.8534,6.4263,231.9494,-4.5974,108.9139,10.0198,104.5384,-67.4788,8928.9236,-3.1569,1187.7113,-31.3362,1081.8746,-15.3576,422.7722,-37.0774,601.8902,-10.5872,255.9944,-12.5566,118.8425,1.4408,111.494,-13.1021,87.815,-5.987,88.1574,-11.7299,53.2169,1.4992,85.3101,-6.667,42.827,773.5565,2464494.25,167.0812,male
862,-799.9733,16175.8047,147.5762,4261.5352,20.9308,1497.9264,39.8254,1290.1614,-31.8226,1109.13,24.5492,739.7186,-36.8146,776.4342,12.0226,240.595,-12.5634,238.2367,0.4125,232.3963,3.469,164.8822,-12.939,161.6968,12.7456,155.6837,-61.1221,10993.6107,2.125,1953.787,-31.0758,1094.2656,-36.2727,530.8013,-32.045,400.922,-17.323,273.3792,-16.8767,155.2797,-3.1667,125.102,-20.494,92.4681,-1.904,84.817,-16.3164,80.7707,0.0414,67.2119,-10.7638,47.6112,998.0455,3215411.0,243.9682,male
863,-736.4352,5242.6636,229.665,1087.079,-0.9101,543.0626,44.8723,532.9273,-5.818,537.3624,2.748,425.6153,-12.526,370.0759,8.5994,151.0404,-3.5213,120.1975,-6.3552,199.4145,8.6606,89.8893,-0.6786,81.0389,8.8354,77.6301,0.8456,2885.722,58.2832,453.9676,-54.9593,554.757,-10.0465,299.582,-38.969,356.4161,-5.5946,139.8966,-12.5373,96.2137,-2.1121,82.0072,-10.6674,62.1101,1.6101,84.9602,-16.4837,73.0602,1.7413,67.4293,-7.3579,40.1383,387.7573,1281180.125,166.8349,male
864,-781.6229,6925.6626,200.8752,3478.0679,-7.8317,806.5377,50.663,695.8016,-0.5279,494.7771,17.25,401.8892,-1.1438,385.797,-7.9202,273.2437,5.6097,192.1265,-13.1342,223.216,5.9937,145.1786,-3.6969,119.7729,0.958,68.2636,-39.2286,4161.0146,45.4804,979.6893,-50.4054,1151.8543,5.4383,425.1064,-39.6331,394.3216,-4.5054,331.7584,-29.2425,140.4797,3.8089,97.7866,-19.5638,54.4747,1.4742,61.632,-20.0121,72.5802,-1.8865,49.5322,-9.8674,37.9401,1113.3147,12002707.0,136.0611,male
865,-798.0821,15056.2725,110.7904,11377.791,-44.3751,1812.837,61.4965,2341.7424,-26.734,1568.9685,1.2636,552.6982,-27.8994,445.2379,-8.8113,318.2001,-8.8775,224.0646,-9.3586,293.9146,4.4217,95.691,-19.5561,170.8163,-2.5085,108.5524,-76.279,10615.7124,-35.5442,7443.4853,-56.7982,984.0562,-9.1487,364.7052,-58.5991,331.4253,-11.3261,247.2974,-26.4575,113.9847,-4.4309,140.2848,-26.1063,57.1643,-7.8723,82.7676,-17.3617,68.3156,1.6818,48.363,-14.201,56.055,1726.2404,3296670.0,722.9857,male
866,-833.358,8065.0073,147.108,7610.208,-20.9939,2558.5859,57.2382,2680.1741,-4.5948,1413.5103,-21.2827,937.2791,-25.6086,798.0468,-11.6373,500.7914,-18.318,235.1875,-11.6431,283.3479,1.4882,201.1739,-20.5875,284.4279,-3.6201,109.722,-89.7824,6483.9117,4.9144,5466.8762,-55.7816,1309.9472,-6.3308,472.7411,-67.8885,725.164,-15.6117,344.6901,-22.7606,212.9959,-8.5073,169.1799,-21.8319,130.3601,-9.9237,113.9329,-18.9382,76.8746,0.3911,70.3511,-13.6807,59.4209,958.0496,1817767.75,152.0247,male
867,-832.2588,10670.1953,153.699,8777.1592,-14.7525,2912.5886,37.6781,2559.5632,-22.1124,1424.46,-9.6128,1126.7009,-16.4207,469.1629,-7.6782,392.9283,-12.197,284.9657,-11.9886,290.5061,-1.7145,142.7393,-18.8087,171.6204,-3.6639,157.2045,-91.9271,8054.0721,5.6407,5806.9274,-62.9366,1410.585,-18.3812,378.6154,-54.1372,666.7254,-10.3095,253.3185,-28.8899,202.219,-9.4276,196.6919,-21.7179,125.7154,-7.0262,86.6372,-16.7614,83.6658,0.0252,62.474,-13.5686,49.2247,1007.2917,2134848.5,169.136,male
868,-836.2955,14870.9316,140.9703,9048.8057,-12.8583,2641.5876,59.057,2001.5656,-15.0865,1173.5962,-14.9761,1062.6125,-22.0453,515.7267,-12.9927,450.367,-15.8436,238.3787,-11.6796,447.0504,0.5757,166.4115,-17.4778,194.753,-4.9568,119.5322,-93.1465,11141.7348,0.7406,5730.4885,-50.791,1142.3053,-13.0115,393.152,-64.9907,465.5699,-12.8824,257.6282,-26.0579,205.377,-5.9941,190.7344,-20.8769,100.1981,-9.4707,118.6505,-17.8755,103.6774,-0.3431,66.3738,-13.1091,44.5349,1134.2303,2550847.5,242.4817,male
869,-840.054,9759.3877,120.2118,8409.377,-25.0992,1816.3278,69.3643,2664.1765,-20.2888,1626.2008,-15.3079,764.3152,-14.3629,771.6385,-14.21,338.6833,-11.9048,222.2599,-11.675,262.5317,-0.3769,175.9745,-15.9636,173.2771,-4.7432,151.39,-100.3892,7933.5134,-13.2813,5220.313,-49.3012,1375.8376,-5.3378,357.644,-67.528,581.5417,-6.1673,376.8993,-29.2241,212.5774,-7.7492,148.5898,-22.7448,97.5647,-11.2521,80.501,-19.0393,84.1276,-0.4906,80.6071,-12.3009,46.0046,1592.6799,3440951.25,379.4681,male
870,-804.277,8842.1377,167.5521,6422.3149,-18.0719,2752.3984,48.9141,1288.974,-25.7822,1246.7765,-16.2541,820.7518,-13.9387,618.1088,-14.2782,413.8577,-10.8664,187.4215,-10.4577,259.9314,0.0741,152.5589,-16.1767,166.3709,-8.1797,154.243,-66.4482,6590.529,17.1318,4380.7609,-62.3105,1119.1385,-14.6917,361.2715,-61.0798,404.0442,-5.2477,288.4742,-29.3839,166.3892,-8.562,171.2453,-23.2233,145.5301,-10.5639,78.5645,-18.0604,79.523,0.847,59.2148,-13.5417,55.7,887.3583,2066276.375,151.8043,male
871,-811.7449,7649.022,158.0333,9361.9873,-29.8435,2356.9241,48.7666,1572.8416,-21.2288,1213.0885,-25.7081,1098.9391,-10.2136,631.4267,-6.9818,504.9492,-13.7666,199.9032,-12.2086,323.3587,-3.028,136.2896,-11.865,109.3579,-6.8792,138.9899,-73.3878,5459.9213,8.4559,6546.8749,-67.5538,902.3791,-8.7419,361.688,-64.0058,329.3684,-2.8664,358.3635,-26.6243,158.4497,-13.5747,258.2921,-19.7818,100.0373,-10.3925,86.2844,-19.9194,104.5974,-1.204,55.8301,-10.687,34.3111,975.0953,1907056.75,149.3859,male
872,-813.511,9326.5117,163.4467,6907.8237,-24.0829,2117.3645,50.9413,2079.6646,-18.8293,1403.3925,-24.3782,1085.1428,-15.6674,549.4799,-15.1079,342.9724,-13.6651,234.1139,-11.6485,199.673,-1.7163,227.8004,-14.8988,138.6689,-7.2642,129.6031,-73.1673,7113.1509,13.7864,4262.5348,-64.8039,1290.1244,-11.0851,445.4004,-67.1719,615.152,-7.9144,351.3263,-26.312,171.355,-8.5118,193.5402,-21.7625,114.3661,-10.0161,93.7445,-19.0209,64.6812,1.1304,101.3559,-12.3794,39.8679,961.3776,2061212.875,159.5896,male
873,-906.2452,7228.2861,107.1499,9315.4531,-16.2465,2465.1846,45.7824,2612.9646,-13.2614,988.5645,-18.5025,629.1362,-15.6202,534.9449,-9.78,371.2435,-13.0176,241.0963,-13.5423,367.5286,1.3086,199.1509,-11.7154,132.806,-8.1826,146.1204,-154.7264,6077.7187,-15.5083,6682.8312,-58.5787,1627.446,-8.7975,338.8592,-63.6171,455.3385,-8.1682,319.4741,-27.5664,160.3392,-8.3446,165.6695,-22.6377,122.3075,-8.9447,103.1492,-21.897,115.0481,1.0613,87.857,-12.094,49.6923,1358.3844,2634649.25,464.5013,male
874,-849.6596,12413.415,178.0523,3630.4749,-6.7494,1284.9181,22.6514,979.3127,1.6544,469.8156,-6.6888,421.1462,-16.964,438.0628,-8.8921,200.732,-11.6836,114.7984,-3.2813,114.0233,-0.8519,217.7142,-15.9839,104.4014,-7.4101,93.8541,-96.5517,8258.5794,24.3891,1768.5568,-66.8731,607.3582,-14.441,188.1764,-46.8313,313.5277,-19.8396,171.5812,-23.6596,175.1771,-7.7243,101.6506,-20.8149,84.558,-8.6568,74.6363,-13.0444,99.0161,0.2504,63.2049,-16.4992,42.281,428.4731,453782.4375,224.7819,male
875,-855.7377,13610.7793,159.6286,5430.5664,-12.4159,1567.0632,23.1666,1747.7954,-3.9912,594.6,-3.5856,392.6622,-20.5933,516.8024,-11.8055,183.8701,-11.8829,187.5852,-3.9803,133.5635,-3.2834,187.3959,-17.5929,145.7921,-5.9213,105.9795,-104.4263,8836.0503,10.657,2924.9485,-66.0277,924.4373,-16.1279,177.2133,-46.3901,307.1196,-20.4625,102.6774,-25.8421,183.2222,-6.5348,82.3145,-23.0966,90.1092,-8.463,63.2069,-12.7312,109.8201,-0.6437,63.0718,-16.599,57.1935,847.9993,1690047.75,252.2465,male
876,-861.5628,9680.1426,180.0054,5062.7212,-1.4682,1328.6313,20.4098,1282.9337,0.5974,654.5175,-14.3706,512.9868,-17.6704,328.8084,-7.7307,240.2151,-12.7103,163.7968,-4.6413,127.6947,-1.9219,200.8974,-13.599,137.8811,-4.7568,111.9165,-103.9375,6878.3684,29.4479,2715.7059,-66.9679,792.5574,-17.272,266.4436,-49.0694,325.1933,-17.8689,152.2064,-21.5872,184.6588,-8.717,95.5345,-20.5336,65.8627,-8.3392,77.0634,-15.9442,113.6918,-1.3409,70.95,-16.8838,45.0161,669.4089,1136434.75,276.6544,male
877,-851.8685,10647.6855,176.3263,4865.1816,-9.5469,1389.4391,19.259,1095.1563,0.0473,508.3817,-8.6095,504.4223,-18.5847,382.5712,-9.2609,208.5003,-8.1112,155.8272,0.609,157.6885,-0.2913,175.678,-14.1499,144.7794,-7.5372,92.4468,-98.6736,7227.5441,23.9257,2628.7867,-68.9958,651.2269,-14.3182,206.6318,-45.1236,316.26,-17.5065,132.3212,-21.5485,178.7284,-7.7927,105.6067,-24.9137,86.5089,-10.7715,71.7602,-14.6285,82.1599,0.0102,66.7538,-16.1331,45.2218,622.0857,874132.9375,216.6366,male
878,-849.0804,8366.8857,178.674,3842.7068,-9.2928,966.5419,18.6983,980.2632,-1.5009,619.3613,-13.6236,534.3837,-23.5791,403.2372,-12.1813,207.2738,-14.4711,139.3431,-5.0155,148.7317,1.3381,173.3519,-10.0707,122.2322,-5.7974,68.7758,-96.6419,5648.9222,23.4392,2210.438,-72.1351,576.1694,-19.4956,243.3683,-50.8909,277.8937,-21.1377,138.0992,-20.7911,204.5125,-5.9986,89.6415,-21.0008,69.2273,-10.1592,78.7853,-16.3667,72.4425,1.2373,52.4253,-13.98,45.2931,673.9497,1373300.25,293.5932,male
879,-863.6453,10262.1602,168.2934,4531.0313,-11.476,1008.5027,12.5734,1016.1453,-4.8281,492.2946,-4.6392,351.1436,-11.1382,209.0597,-6.8247,151.157,-8.7627,133.513,-2.4207,134.2768,-2.5065,125.3918,-14.2251,92.0649,-8.0713,117.2761,-109.878,7262.7247,15.4798,2405.8091,-72.4485,628.0068,-16.5467,173.9564,-41.1418,196.3656,-15.784,113.1706,-25.9025,113.0707,-8.9951,88.9153,-22.3358,93.5401,-8.3732,69.0175,-13.2803,73.4396,-1.2674,58.7019,-15.0665,40.5924,662.9197,1094385.5,251.6594,male
880,-885.3503,13736.1484,160.0673,5781.231,-4.7712,829.9156,10.3903,973.9661,-3.4172,631.0855,-2.8522,424.8128,-14.6408,279.2232,-11.3362,194.8695,-9.1099,134.362,-1.2159,197.5495,-3.9605,181.8401,-14.2493,103.7547,-8.1857,103.0859,-127.568,9565.9729,13.9114,2646.9137,-71.3048,597.2395,-18.8953,165.7615,-42.3517,223.0997,-18.44,127.5115,-25.6618,155.0832,-6.6921,120.3872,-21.7085,76.9129,-8.7654,97.8892,-11.819,69.8534,-0.8554,54.4525,-15.2339,40.6814,704.4205,1399397.125,259.0211,male
881,-876.7184,11866.9414,165.0277,5510.6265,-4.226,1111.8037,20.1762,1167.5653,-1.3747,609.9777,-16.2395,587.7292,-15.9637,372.9243,-8.0191,236.9806,-13.4534,198.7334,-0.5768,133.5185,-3.4107,179.7888,-13.6028,106.5724,-6.696,93.9885,-118.2218,8243.3069,18.9459,2684.6127,-67.6437,584.053,-18.6967,233.6856,-49.4419,376.8321,-17.0657,173.7549,-21.0633,170.6762,-9.0637,85.3717,-19.435,71.3731,-9.9959,93.2187,-12.3407,73.5912,-1.6522,63.8839,-15.5212,43.4223,708.5615,1131571.75,278.1214,male
882,-865.8671,13564.3203,152.4701,3634.6609,-3.7553,613.0304,27.0385,1078.6417,-9.3192,822.7769,-0.0,448.7101,-8.7623,375.4778,-10.4102,153.5452,-15.0004,280.4586,-0.0466,154.1512,-7.5376,134.5415,-16.9903,98.8079,-5.3391,93.1935,-110.601,8659.1732,7.6679,1927.2466,-59.2007,357.037,-18.2026,188.5117,-43.5836,340.5364,-16.5251,195.8478,-29.6231,136.8428,-7.7694,106.2189,-17.1523,69.2345,-9.5591,111.3377,-9.9513,74.7234,-3.2825,44.5608,-16.4577,34.9559,750.4412,1514993.875,257.9874,male
883,-871.9331,8291.8584,184.3099,4180.3633,5.9662,1145.0292,12.2399,1120.181,-3.7699,493.9466,-7.8943,480.8889,-10.5073,320.9183,-12.8979,273.3523,-11.8411,143.0479,2.2202,157.6271,-0.4346,195.2382,-13.645,93.7698,-8.3814,99.986,-109.9516,5899.398,36.6324,2157.7982,-66.4022,842.8797,-18.9178,203.556,-41.7219,256.8078,-15.2033,142.9713,-26.046,111.727,-7.6238,154.1466,-22.4748,72.2512,-13.4303,90.5405,-14.262,75.4367,0.0521,69.5085,-16.1845,43.7496,526.4722,848864.0625,156.8976,male
884,-932.8073,12957.5,111.8482,3149.1594,23.4826,988.9844,41.2972,703.0271,-6.4556,920.0315,20.8275,398.2202,-1.8337,163.4596,1.333,88.5821,9.8049,100.1982,11.9057,65.0178,12.2023,47.148,3.9443,61.9807,1.5578,91.5996,-161.0708,7415.5916,-0.4189,2013.0685,-24.2284,370.2153,-6.0268,197.6917,-22.5514,139.2753,4.0141,140.3514,-14.9842,111.0257,8.0984,78.3352,-17.9834,125.585,-3.0331,74.5896,-11.0028,54.5348,1.0051,49.8172,-8.7282,32.4343,1388.7122,4842708.5,284.2091,male
885,-979.0566,7089.4697,136.3345,2703.4536,53.4082,433.5118,51.598,1111.2441,27.8536,256.1346,6.9962,276.6565,3.1514,220.2145,7.0053,209.0631,5.2491,168.515,9.5462,113.6315,7.3057,72.1801,-2.4471,106.7794,2.0942,64.0504,-188.6658,6380.6896,39.275,1089.6297,-12.1213,447.5334,6.6638,233.8376,-30.2336,540.4574,-3.869,227.5994,-9.8919,62.9294,-1.1084,89.3606,-14.2548,73.0683,-1.1595,52.5352,-10.9808,46.9838,0.3265,30.6551,-12.5262,46.4262,264.6786,301394.8125,129.7168,male
886,-878.8398,7069.9316,160.7755,3984.5344,28.3258,1074.8862,35.0759,351.2245,-3.4682,522.4102,14.6986,326.3296,-6.0765,165.475,4.9363,282.4799,0.2679,302.7688,8.4037,48.9658,7.6861,69.5064,-3.537,111.7805,5.7915,112.2663,-109.5798,5598.5641,28.5779,2170.9493,-29.5076,324.5444,-13.4374,605.6419,-23.3968,149.7485,-3.9546,283.9475,-14.2632,145.1964,0.6917,110.2169,-14.1197,43.7966,-3.7401,113.6701,-10.6956,37.7219,0.2474,41.1717,-12.1911,28.8721,281.6423,254726.3281,159.0142,male
887,-900.8568,24111.6641,125.8104,3974.3503,8.8534,3394.5886,60.2533,566.0436,7.6303,791.7433,13.9251,1078.0289,21.1697,524.7691,16.7336,154.4765,9.8286,314.0324,19.0244,152.0968,19.3535,89.655,10.3682,103.4242,13.9085,179.2917,-119.6463,12213.0794,25.0294,516.6328,-5.5903,2682.7516,26.5732,267.5379,-12.2505,737.5138,23.2799,179.175,-3.5239,92.9951,8.612,127.5928,-3.9305,76.9932,0.2416,46.5754,-8.5734,35.5226,4.2397,85.7537,-6.3481,49.0784,3092.5872,14502466.0,4047.3291,male
888,-967.713,7211.5679,147.3552,3422.252,46.0972,431.814,29.9806,457.0813,15.5375,206.0041,0.5969,198.5155,-4.8525,319.025,1.612,217.9412,-0.7463,147.5085,6.6496,81.7997,6.6351,108.653,0.5281,72.5577,0.5579,94.1054,-180.9241,6805.9748,39.0897,998.8501,-27.8546,404.55,-8.3207,193.7436,-30.2468,361.271,-8.741,240.7168,-12.0088,50.1833,-4.4378,147.9016,-17.8923,79.7536,-9.4902,126.9372,-15.7568,54.5435,1.464,42.3048,-11.0761,21.5395,224.0681,175157.3594,137.7191,male
889,-911.1003,25601.9063,114.439,3307.2766,11.6919,3234.7551,59.9641,456.9626,6.5204,796.4871,20.4352,695.0094,19.7726,473.6775,18.7362,147.8865,9.234,346.5783,17.9197,169.2698,22.2296,73.2015,10.1012,142.6538,15.4473,170.3816,-130.2021,12921.055,19.1683,531.4559,0.0991,2208.3833,26.6882,361.7616,-7.9605,591.0915,22.9143,97.8225,-4.2222,74.6616,9.9302,92.5347,-4.2414,73.0511,1.5231,45.1592,-10.021,37.4879,5.8241,99.8186,-7.7373,42.5012,3020.9731,6622432.5,4030.4773,male
890,-919.9974,26068.4004,116.11,2870.5735,13.308,3287.5771,58.2688,469.632,7.3509,1016.9186,16.6755,849.1715,24.4215,512.9711,17.3092,198.6646,8.7486,400.1256,20.543,179.0272,19.44,97.8757,11.5292,105.0123,14.9951,181.9335,-133.45,13431.1331,22.1653,320.3782,-0.6377,2225.6223,26.7986,336.9936,-8.6111,730.1737,24.6266,159.956,-5.2793,118.2577,9.1718,150.705,-3.0828,78.9639,-0.0991,51.5643,-7.7612,39.6533,4.6041,93.3303,-6.3838,51.1382,2831.7622,3818983.75,4063.0107,male
891,-839.418,25912.4688,133.7189,3143.8364,-11.5681,3646.4644,67.4765,800.5008,1.8682,866.2185,10.4032,958.3927,11.751,598.853,14.6716,165.816,2.8288,437.5723,18.3472,157.7449,19.3915,112.8586,4.9981,173.6176,12.6429,204.2596,-76.777,13272.4177,18.3166,585.44,-14.1576,2381.3461,25.536,302.3486,-20.405,846.1887,19.1559,158.5755,-2.3198,108.1138,7.8741,95.7251,-2.6102,106.9172,-0.6056,63.848,-6.7201,53.532,6.5158,103.6734,-7.2095,51.1497,2426.7598,7254806.0,2784.8179,male
892,-990.9328,11292.9209,105.7655,1149.0287,42.9023,666.1888,51.0345,2044.6462,15.3771,339.4572,7.2129,153.2199,-2.1385,137.5665,4.6672,81.2595,5.5361,92.9576,7.8341,95.9101,4.903,59.1313,-0.7652,78.4223,5.5799,70.5733,-206.5176,7802.7796,13.2136,788.5065,-15.7555,725.6919,2.1104,206.819,-31.204,321.1664,-1.6765,132.2039,-9.7253,44.2421,2.5325,69.7394,-13.7723,58.2987,1.0397,38.5703,-9.2442,57.142,0.188,39.7297,-10.9271,51.2791,544.8572,1136980.875,183.2578,male
893,-876.134,24707.5039,123.515,2401.0037,7.2955,3657.8418,69.6019,671.6747,5.8019,877.3094,15.7578,1042.8236,14.4423,723.9094,17.9832,130.8524,5.6532,356.3855,18.0506,142.9235,18.0033,136.9869,7.032,134.6912,14.6664,164.0237,-103.8045,12806.3607,19.2549,599.118,-2.9911,2008.0553,24.7998,329.3848,-15.9002,877.1865,19.9304,203.9863,-3.0839,99.99,7.3704,108.541,-3.0476,88.0617,1.4378,66.7297,-6.5815,46.6943,5.1897,104.7385,-6.1769,53.2152,2982.7798,9251420.0,3687.8579,male
894,-827.981,6236.9316,157.1159,1794.9819,11.8658,127.7945,54.799,391.6808,-2.3493,192.4075,21.1286,127.0967,-10.338,112.3159,7.2378,103.0351,4.2254,70.5235,7.3243,91.8533,7.6205,91.8027,-4.257,98.8903,3.9357,119.6827,-72.9163,4315.5481,19.8993,883.6816,-25.7491,142.5306,-3.5387,135.9838,-27.604,164.0016,-4.368,141.9531,-13.3801,95.8996,1.1235,103.9162,-14.7509,79.8498,-1.4939,54.7292,-9.3891,32.3561,-0.3579,40.3846,-14.1489,48.8505,250.2484,122262.2031,156.7153,male
895,-851.9279,24430.1719,139.2802,2786.7661,-1.4507,3795.728,63.3369,713.115,5.0563,1085.9856,9.0337,1061.8612,16.0279,656.9489,18.2956,169.9359,-1.3138,497.5351,19.5819,135.4772,19.0316,125.9559,8.029,128.4476,14.3924,164.2908,-81.9469,13007.5503,25.5204,508.1153,-12.6329,2314.7176,22.3825,390.0036,-17.9647,721.5282,18.794,256.6406,-1.8698,152.8605,5.3097,160.6146,1.4045,119.607,-1.3509,69.6368,-6.6318,54.9137,7.7206,108.9516,-4.7953,59.9397,2422.4453,7645883.5,2887.1519,male
896,-996.6352,10114.8506,120.5958,2581.9656,52.5892,320.4029,44.1226,439.7878,24.248,248.2522,13.5079,44.4609,-1.2863,83.5167,5.5683,60.7165,13.0303,71.5175,9.4497,51.0758,1.948,44.4099,-0.7304,66.0868,0.3049,61.4126,-208.8724,7523.1687,34.8201,690.4221,-15.7004,190.8965,5.6227,183.8806,-25.2832,92.5006,-7.8742,148.7145,-9.6275,45.115,1.1181,47.1834,-18.3758,101.5647,2.1994,44.1966,-7.4819,33.9804,-1.0843,35.0831,-12.2722,31.8945,273.2256,416828.3125,113.6543,male
897,-851.0665,24216.918,125.1032,3855.792,3.8176,3591.6953,70.6414,820.5091,-0.074,1074.2137,20.7949,1234.3615,10.5188,786.7112,20.6413,165.6385,6.2607,354.2709,16.8563,179.5953,20.0373,115.6767,6.4515,112.0555,14.663,184.0459,-84.9906,12462.409,16.5021,1105.14,-3.1978,2663.8097,22.5513,325.1406,-14.582,761.8325,20.1361,178.2656,-3.0109,113.5009,8.326,126.5308,-3.7827,99.804,1.3519,72.0315,-7.4765,43.9048,5.1901,96.156,-5.8654,53.573,2948.4768,9830318.0,4015.1877,male
898,-918.9063,21529.2793,117.2151,2445.4619,23.6981,2886.6682,65.5369,409.1279,9.1737,992.0602,22.5814,704.5613,22.6917,308.5529,16.2187,155.3743,10.0556,296.234,22.3816,137.1495,18.6736,69.4534,7.8549,136.8526,17.7076,135.4633,-134.3103,10951.4921,24.0728,663.7734,7.1941,1643.4015,27.3614,327.0935,-8.1818,592.6131,23.3926,104.9669,-4.8439,84.6169,10.9738,81.3809,-3.2797,57.9952,0.5099,62.4554,-6.317,43.5847,2.6358,97.1728,-8.16,34.9315,3327.7546,8716505.0,4050.5627,male
899,-927.9332,20242.8066,122.2771,2152.5813,29.3071,2428.106,65.3794,560.1339,15.5533,602.0975,17.6113,736.9193,17.4178,606.264,17.789,105.1917,12.8093,219.9032,21.1674,137.2531,17.1309,80.4955,10.4143,84.7014,18.971,90.7414,-138.0491,10472.7902,31.0223,459.1204,8.2064,1416.5004,27.4055,415.344,-10.0007,696.7343,20.6622,166.2057,0.1354,68.8493,10.3889,85.657,-4.3245,54.4591,1.9065,36.9052,-7.0251,35.3878,0.8802,68.6344,-7.4923,43.2166,3168.6355,8135379.5,4044.7502,male
900,-858.1428,27070.2637,136.4638,2683.9248,0.8207,3937.4282,66.8531,698.0236,6.14,875.3001,12.1835,728.8167,12.4589,624.0391,14.3468,147.3985,4.806,284.9068,18.5694,167.2099,19.6243,109.7256,4.3675,162.2153,11.7365,180.9057,-92.2593,13695.1987,23.096,605.8527,-10.7899,2278.4797,25.0408,255.5025,-19.0038,689.1545,18.3442,158.0233,-2.7575,110.8559,8.865,99.4123,-3.1368,66.407,0.3891,59.1026,-6.3578,48.8671,5.6763,97.9973,-8.0646,49.2332,2813.2302,11296527.0,3380.6252,male
901,-760.0453,15516.7246,130.0009,5312.4839,-65.1108,1470.1039,45.4124,892.1354,-25.716,734.8677,-4.1812,734.6013,-26.7298,374.9007,-12.4763,373.0066,-13.3004,306.7144,-1.6009,130.7128,-4.0897,193.9607,-8.4122,101.0652,-3.4205,168.2395,-44.3592,10977.8359,-35.1197,2777.2575,-76.1304,504.1384,-11.8595,252.6499,-56.1566,391.1622,-13.4809,173.4411,-20.6283,101.6659,-2.6536,117.9786,-15.778,102.9171,-9.2041,103.8087,-10.7057,63.068,-2.4592,65.3667,-9.0494,38.8278,1280.0253,2650917.25,461.1883,male
902,-902.592,21865.8281,103.9495,5481.3579,-28.8843,1478.0496,22.9963,1164.9343,-26.9022,1126.4152,-6.6641,318.4891,-0.4309,359.6904,-13.6813,266.0132,-9.6123,161.5125,1.1811,130.2441,-4.8335,129.0551,-2.8189,101.5682,-1.1716,115.9136,-170.3698,20991.7293,-30.7603,2070.013,-69.4411,857.3249,-20.1839,214.5846,-46.0592,364.1349,-2.3141,235.3657,-27.9172,161.2874,-2.6268,94.5528,-12.8765,70.5224,-8.6912,96.622,-10.1825,65.1682,-1.4711,57.1552,-6.6081,49.928,1025.5021,1713975.375,472.9139,male
903,-916.2827,24761.5254,100.8968,5446.8418,-10.3237,1466.7325,48.8814,1319.8226,1.1268,632.8751,17.6734,277.8402,0.2792,188.1875,0.3333,185.2734,9.5857,151.2284,-3.8034,166.799,6.5636,165.7579,-2.3851,134.6249,5.5826,91.7064,-184.9863,26721.6633,-7.9278,2410.9801,-32.269,640.678,13.2836,323.0356,-29.6883,577.8284,2.994,337.9746,-18.2687,197.982,6.6647,137.5726,-16.0262,149.017,4.5063,100.6125,-12.8697,70.4953,0.6403,55.4252,-11.8136,54.2894,1153.738,2047938.625,418.9981,male
904,-915.8719,17274.3809,111.1206,9493.9189,-6.9936,2931.8364,43.0427,1719.2887,-1.6902,1883.4365,17.0562,750.2463,12.8758,755.8726,4.0098,468.9684,6.2646,268.2446,-1.466,270.2748,11.5977,317.7283,7.7513,279.4148,1.4772,264.7473,-170.784,17262.0022,1.4021,5532.4876,-40.6693,1554.2699,17.2711,840.3842,-26.465,618.0152,9.7144,783.3722,-22.6455,274.2097,3.2317,313.3587,-13.4898,109.1039,-2.5183,110.7919,-16.1401,140.7006,3.3221,117.4455,-6.6737,87.1461,1524.1287,3724363.25,685.9421,male
905,-873.7397,19663.7207,110.6206,7502.0659,-7.682,3876.603,65.0095,3004.7527,-5.2967,1588.7595,22.7643,793.829,-10.2188,635.8549,-10.7303,458.1129,7.1919,436.0766,-4.9246,281.8982,15.5833,216.2157,0.3104,282.9462,5.2218,147.9788,-134.8781,17318.803,-7.03,5480.66,-27.985,1044.8056,8.387,662.6546,-37.2488,1021.4831,-1.7012,742.957,-20.6575,230.1877,12.7919,190.6531,-18.9728,124.946,-1.5753,138.2984,-17.0329,131.3183,2.9925,54.7876,-10.3468,92.503,1621.7703,3336242.25,573.3109,male
